Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,68.720001,70.599998,68.190002,69.800003,47.913792,120220600
2010-01-08,69.690002,70.519997,69.220001,69.680000,47.831417,130588700
2010-01-15,69.650002,69.690002,66.500000,66.699997,45.785805,129237300
2010-01-22,66.519997,67.139999,64.570000,64.959999,44.591396,175547200
2010-01-29,65.150002,67.230003,64.019997,64.720001,44.426655,170524300
2010-02-05,64.699997,65.709999,63.560001,65.239998,44.783607,154314500
2010-02-12,64.620003,66.449997,64.279999,65.959999,45.573219,105509600
2010-02-19,65.589996,66.239998,64.150002,65.139999,45.006676,125245600
2010-02-26,65.260002,65.970001,64.919998,65.400002,45.186302,107993100
2010-03-05,65.959999,67.559998,65.779999,67.220001,46.443787,120305900
2010-03-12,67.580002,67.790001,65.900002,67.389999,46.561237,145231000
2010-03-19,67.040001,67.889999,66.230003,66.300003,45.808144,132553900
2010-03-26,66.440002,67.800003,66.169998,67.610001,46.713264,116388700
2010-04-02,67.839996,68.360001,66.849998,67.860001,46.885960,89270200
2010-04-09,68.110001,69.050003,68.070000,68.260002,47.162346,93937700
2010-04-16,68.120003,69.430000,67.570000,68.559998,47.369633,125304500
2010-04-23,68.500000,70.000000,68.180000,68.660004,47.438721,159396200
2010-04-30,68.900002,69.309998,58.459999,63.889999,44.143013,194739700
2010-05-07,64.500000,65.750000,63.230000,64.739998,44.730301,189315300
2010-05-14,64.500000,64.730003,60.209999,60.330002,41.966423,199113100
2010-05-21,59.160000,61.549999,58.459999,61.459999,42.752457,197124900
2010-05-28,61.209999,62.009998,59.139999,61.560001,42.822018,126102800
2010-06-04,60.740002,62.000000,59.200001,61.889999,43.051575,186582700
2010-06-11,61.680000,62.700001,61.180000,62.599998,43.545456,114390400
2010-06-18,62.779999,64.500000,59.869999,60.070000,41.785545,156019000
2010-06-25,60.150002,60.240002,56.169998,56.610001,39.378735,305252800
2010-07-02,56.849998,59.200001,55.939999,58.810001,40.909084,151907500
2010-07-09,58.759998,59.720001,58.200001,59.270000,41.229057,130804100
2010-07-16,58.840000,59.790001,57.599998,59.380001,41.305576,134484100
2010-07-23,59.259998,61.880001,58.799999,60.340000,41.973381,119192800
2010-07-30,60.150002,62.990002,59.599998,62.709999,43.621983,129593500
2010-08-06,61.919998,62.669998,59.560001,60.230000,41.896854,102249700
2010-08-13,59.959999,61.160000,58.900002,59.290001,41.538090,90320600
2010-08-20,59.020000,60.049999,58.330002,58.480000,40.970604,111290500
2010-08-27,58.720001,61.060001,58.049999,61.060001,42.778130,116478800
2010-09-03,61.200001,61.599998,60.450001,61.049999,42.771137,75324400
2010-09-10,61.380001,61.520000,60.360001,60.970001,42.715103,90810100
2010-09-17,61.189999,62.000000,60.630001,61.150002,42.841190,105066000
2010-09-24,61.509998,62.439999,61.270000,61.790001,43.289574,107213000
2010-10-01,62.320000,64.000000,61.799999,63.849998,44.732800,107361700
2010-10-08,63.810001,65.449997,63.630001,65.300003,45.748665,97290000
2010-10-15,65.639999,66.800003,64.589996,66.320000,46.463249,115184900
2010-10-22,66.510002,66.809998,65.089996,66.220001,46.393200,91325400
2010-10-29,66.099998,69.599998,65.989998,69.379997,48.607059,125597200
2010-11-05,69.440002,71.900002,69.400002,71.830002,50.323517,133369100
2010-11-12,71.379997,71.400002,68.559998,70.309998,49.568771,106715800
2010-11-19,70.199997,70.589996,68.320000,69.879997,49.265633,85031900
2010-11-26,69.300003,71.660004,68.300003,71.480003,50.393627,102735100
2010-12-03,71.010002,72.220001,70.889999,72.000000,50.760227,99763600
2010-12-10,72.180000,72.750000,71.570000,72.220001,50.915329,98988800
2010-12-17,72.110001,73.199997,71.779999,73.199997,51.606228,100577400
2010-12-24,72.809998,73.690002,72.809998,73.360001,51.719036,46768700
2010-12-31,73.160004,75.430000,73.019997,75.180000,53.002140,97699000
2011-01-07,75.209999,76.820000,74.580002,76.709999,54.080799,93670600
2011-01-14,76.669998,78.930000,76.500000,77.750000,54.813992,98328000
2011-01-21,78.209999,79.980003,77.930000,79.879997,56.315662,114141200
2011-01-28,79.779999,83.980003,78.870003,83.440002,58.825466,139469200
2011-02-04,83.250000,84.000000,81.610001,83.199997,58.656258,86267500
2011-02-11,82.230003,85.110001,81.889999,83.879997,59.447323,109313400
2011-02-18,83.910004,88.230003,83.500000,85.970001,60.928528,122621600
2011-02-25,85.790001,86.559998,83.550003,85.820000,60.822235,104316200
2011-03-04,85.919998,86.080002,81.199997,81.379997,57.675526,95052400
2011-03-11,81.019997,82.910004,78.800003,81.160004,57.519600,112519400
2011-03-18,81.769997,83.470001,80.849998,82.730003,58.632282,95712200
2011-03-25,82.989998,84.940002,82.610001,84.129997,59.624470,78471100
2011-04-01,84.720001,85.940002,84.070000,85.760002,60.779713,75096600
2011-04-08,86.000000,86.220001,82.379997,83.440002,59.135479,79905400
2011-04-15,83.800003,86.430000,82.440002,86.360001,61.204926,73145400
2011-04-22,86.290001,87.900002,85.889999,87.339996,61.899475,64222700
2011-04-29,87.430000,88.129997,81.589996,82.620003,58.554333,104778800
2011-05-06,83.269997,84.099998,79.419998,81.050003,57.441643,108310600
2011-05-13,81.290001,82.580002,79.599998,82.330002,58.679745,85317500
2011-05-20,81.980003,82.570000,80.070000,82.389999,58.722504,87200100
2011-05-27,82.739998,83.750000,80.650002,81.330002,57.967018,73282600
2011-06-03,80.239998,81.870003,79.970001,81.180000,57.860065,90656000
2011-06-10,80.949997,80.949997,78.330002,79.220001,56.463116,94014900
2011-06-17,79.849998,81.120003,77.230003,78.440002,55.907185,107807400
2011-06-24,78.550003,81.410004,76.720001,81.379997,58.002617,114163100
2011-07-01,81.190002,82.599998,80.589996,82.360001,58.701111,70331500
2011-07-08,81.580002,83.459999,81.120003,82.239998,58.615578,100121400
2011-07-15,82.419998,85.239998,82.080002,85.019997,60.596989,90641600
2011-07-22,85.199997,85.410004,81.150002,81.459999,58.059662,87764100
2011-07-29,80.790001,81.180000,73.510002,73.839996,52.628586,148881200
2011-08-05,75.010002,75.790001,67.029999,71.580002,51.017792,265865300
2011-08-12,72.360001,74.750000,70.209999,70.940002,50.895557,134585700
2011-08-19,70.070000,73.919998,69.580002,71.769997,51.491024,153875200
2011-08-26,70.879997,74.870003,70.209999,73.489998,52.725029,120961000
2011-09-02,72.110001,74.339996,69.910004,72.820000,52.244354,92031300
2011-09-09,72.169998,74.059998,69.870003,74.010002,53.098137,124901400
2011-09-16,74.519997,74.980003,68.169998,69.239998,49.675880,141924300
2011-09-23,68.459999,74.339996,67.930000,73.879997,53.004837,137355900
2011-09-30,72.760002,74.589996,69.209999,73.889999,53.012020,151530800
2011-10-07,74.470001,77.660004,73.029999,76.370003,54.791283,103681100
2011-10-14,77.099998,79.510002,77.019997,78.709999,56.470108,103723800
2011-10-21,79.589996,82.199997,79.050003,81.879997,58.744385,133809800
2011-10-28,80.989998,81.989998,75.449997,78.860001,56.577713,134447200
2011-11-04,78.070000,79.879997,77.029999,78.699997,56.462917,98013600
2011-11-11,79.629997,79.949997,77.099998,77.860001,56.193096,94540500
2011-11-18,78.220001,78.680000,74.529999,74.580002,53.825855,85565600
2011-11-25,74.510002,80.529999,73.900002,79.790001,57.586021,101385600
2011-12-02,80.669998,81.860001,79.550003,79.870003,57.643757,95966000
2011-12-09,80.629997,81.809998,78.660004,80.029999,57.759220,103451000
2011-12-16,80.739998,84.830002,79.379997,84.290001,60.833775,109679000
2011-12-23,84.279999,85.629997,84.010002,85.269997,61.541035,44024300
2011-12-30,85.160004,86.669998,84.570000,85.760002,61.894691,64259400
2012-01-06,85.919998,86.209999,83.940002,84.739998,61.158550,72875700
2012-01-13,84.160004,87.239998,83.820000,87.029999,62.811275,64317200
2012-01-20,87.080002,87.940002,85.809998,86.769997,62.623634,80793000
2012-01-27,86.239998,86.500000,83.190002,83.529999,60.285255,101356100
2012-02-03,84.239998,86.440002,84.050003,84.879997,61.259560,78800700
2012-02-10,84.019997,85.620003,83.349998,85.410004,61.979473,68445700
2012-02-17,86.070000,87.250000,84.919998,87.019997,63.147797,56466300
2012-02-24,87.370003,87.830002,86.209999,86.830002,63.009937,69339900
2012-03-02,86.660004,87.089996,84.629997,84.830002,61.558601,74454100
2012-03-09,85.059998,86.930000,84.050003,86.089996,62.472935,83620700
2012-03-16,86.199997,87.180000,85.099998,85.330002,61.921410,83472300
2012-03-23,85.360001,87.250000,84.910004,86.080002,62.465675,71758700
2012-03-30,86.480003,87.669998,84.349998,84.820000,61.551334,73604000
