Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,51.919998,52.779999,51.900002,52.570000,26.102688,1023500
2010-01-08,52.470001,54.160000,52.299999,53.660000,26.643908,1689200
2010-01-15,53.450001,53.590000,49.450001,49.660000,24.657782,2863500
2010-01-22,49.549999,49.680000,46.200001,46.830002,23.252596,2906100
2010-01-29,47.070000,48.020000,45.200001,45.200001,22.443249,3033500
2010-02-05,44.419998,45.689999,43.169998,44.820000,22.254564,4367900
2010-02-12,45.619999,46.750000,45.220001,46.720001,23.197981,1462000
2010-02-19,45.930000,46.660000,44.169998,45.040001,22.363802,1542300
2010-02-26,44.700001,47.049999,44.299999,46.439999,23.058950,2377000
2010-03-05,46.599998,48.869999,46.540001,48.709999,24.186077,2030500
2010-03-12,48.049999,48.209999,46.529999,47.009998,23.341969,2086500
2010-03-19,46.270000,47.070000,45.770000,46.009998,22.845440,2629300
2010-03-26,46.610001,47.730000,46.299999,47.680000,23.674643,1477000
2010-04-02,47.980000,48.220001,45.880001,46.439999,23.058950,1498300
2010-04-09,46.820000,48.580002,46.820000,48.330002,23.997396,1281900
2010-04-16,47.840000,47.980000,46.279999,46.950001,23.312172,1990800
2010-04-23,46.980000,47.830002,43.919998,45.060001,22.373732,3573800
2010-04-30,45.230000,45.230000,37.509998,39.410000,19.568323,4653000
2010-05-07,39.790001,42.480000,38.000000,41.189999,20.452145,5552100
2010-05-14,40.160000,40.320000,37.700001,38.099998,18.917871,5907800
2010-05-21,38.040001,39.549999,35.099998,38.450001,19.091658,4921100
2010-05-28,38.139999,38.410000,36.270000,38.130001,19.617977,3069800
2010-06-04,36.529999,37.230000,35.110001,37.160000,19.118910,6958300
2010-06-11,36.669998,40.310001,36.669998,40.080002,20.621254,4092900
2010-06-18,39.529999,40.520000,38.220001,38.419998,19.767174,3770200
2010-06-25,38.080002,38.799999,36.380001,36.970001,19.021152,4022600
2010-07-02,37.490002,39.650002,36.950001,39.650002,20.400021,4493900
2010-07-09,39.330002,40.779999,38.970001,40.720001,20.950535,2799000
2010-07-16,40.250000,40.580002,38.410000,40.340000,20.755024,3444400
2010-07-23,39.799999,41.730000,39.599998,40.880001,21.032854,2827800
2010-07-30,40.500000,43.450001,40.450001,43.439999,22.349976,3212000
2010-08-06,43.220001,44.000000,40.860001,41.049999,21.120323,3012100
2010-08-13,40.959999,41.759998,40.049999,40.189999,20.677847,1912900
2010-08-20,39.770000,40.369999,38.470001,39.400002,20.271391,3198600
2010-08-27,39.820000,41.529999,39.029999,41.490002,21.346701,2188300
2010-09-03,42.209999,42.389999,41.060001,41.770000,21.490763,2336800
2010-09-10,41.950001,42.959999,41.799999,42.770000,22.005264,2084800
2010-09-17,42.360001,42.820000,41.009998,41.720001,21.465036,4042200
2010-09-24,42.230000,43.849998,42.060001,43.180000,22.915951,2888300
2010-10-01,44.119999,45.450001,42.900002,44.959999,23.860609,3243800
2010-10-08,45.070000,45.849998,43.630001,45.400002,24.094124,2934800
2010-10-15,45.810001,45.820000,44.009998,45.259998,24.019821,2832100
2010-10-22,45.180000,45.529999,43.209999,44.959999,23.860609,4524500
2010-10-29,44.990002,47.099998,44.500000,46.950001,24.916718,3650300
2010-11-05,46.529999,46.730000,44.389999,45.020000,23.892452,4126100
2010-11-12,44.540001,44.840000,43.189999,44.459999,23.595255,4198000
2010-11-19,44.250000,44.770000,42.000000,42.220001,22.406473,3928100
2010-11-26,41.310001,42.029999,39.810001,41.939999,22.257875,5514100
2010-12-03,42.099998,43.270000,41.910000,42.980000,22.809807,3403100
2010-12-10,42.919998,44.580002,42.770000,43.580002,23.128231,2652000
2010-12-17,43.189999,43.799999,42.689999,43.709999,23.197226,1988800
2010-12-24,43.240002,43.869999,43.169998,43.650002,23.165380,1269300
2010-12-31,43.599998,45.490002,43.590000,44.560001,23.648329,3136200
2011-01-07,44.750000,46.970001,43.669998,46.619999,24.741585,2810500
