Date,Open,High,Low,Close,Adj Close,Volume
2020-08-27,39.669998,39.669998,39.040001,39.410000,38.526165,3140700
2020-08-28,39.560001,39.980000,39.419998,39.959999,39.063831,1826800
2020-08-31,40.080002,40.080002,39.470001,39.570000,38.682575,2165100
2020-09-01,39.380001,39.669998,39.020000,39.240002,38.359978,5409600
2020-09-02,39.490002,39.610001,39.090000,39.209999,38.330650,3509400
2020-09-03,39.380001,39.849998,38.810001,39.029999,38.154686,3123300
2020-09-04,39.540001,39.599998,38.459999,39.130001,38.252445,3317300
2020-09-08,38.349998,38.509998,37.689999,38.009998,37.157562,3411700
2020-09-09,38.869999,39.220001,38.540001,38.570000,37.705002,2529300
2020-09-10,39.189999,39.320000,37.959999,37.970001,37.118462,3244200
2020-09-11,38.389999,38.590000,38.080002,38.490002,37.626801,3021100
2020-09-14,38.220001,38.259998,37.709999,37.939999,37.089130,3337500
2020-09-15,38.299999,38.500000,37.869999,37.889999,37.040253,2692500
2020-09-16,37.740002,38.330002,37.419998,37.980000,37.128235,1921400
2020-09-17,37.320000,37.580002,37.080002,37.480000,36.639446,4015400
2020-09-18,37.000000,37.099998,36.490002,36.619999,35.798733,5223500
2020-09-21,35.520000,35.590000,34.759998,35.209999,34.420357,2073400
2020-09-22,35.680000,35.900002,34.709999,34.779999,34.000000,2295500
