Date,Open,High,Low,Close,Adj Close,Volume
2020-08-27,30.070000,30.170000,29.540001,29.780001,29.780001,5544600
2020-08-28,30.070000,30.299999,29.879999,30.190001,30.190001,5251400
2020-08-31,30.350000,30.350000,29.670000,29.680000,29.680000,4933000
2020-09-01,29.200001,29.590000,28.930000,29.200001,29.200001,6202800
2020-09-02,29.209999,29.250000,28.930000,29.040001,29.040001,5989400
2020-09-03,29.049999,29.610001,28.740000,28.940001,28.940001,6172900
2020-09-04,29.480000,29.510000,28.590000,28.910000,28.910000,7397300
2020-09-08,28.320000,28.430000,27.850000,28.030001,28.030001,6146400
2020-09-09,28.920000,29.030001,28.430000,28.520000,28.520000,5839500
2020-09-10,28.889999,28.930000,27.860001,27.870001,27.870001,6582000
2020-09-11,28.160000,28.320000,27.740000,28.080000,28.080000,6870700
2020-09-14,28.080000,28.080000,27.639999,27.719999,27.719999,5947400
2020-09-15,28.170000,28.400000,27.780001,27.840000,27.840000,6545300
2020-09-16,27.830000,28.379999,27.670000,28.049999,28.049999,11425000
2020-09-17,27.650000,27.840000,27.350000,27.600000,27.600000,10232600
2020-09-18,27.240000,27.290001,26.860001,26.980000,26.980000,7028300
2020-09-21,26.299999,26.400000,25.920000,26.309999,26.309999,8337100
2020-09-22,26.950001,27.209999,26.400000,26.639999,26.639999,6759000
